id,so,so_date,so_del_date,code,qty,closed,act_disp_qty,act_disp_date,rate,currency,customer
,Aug19-plan,04/15/2019,08/20/2019,FB10105000EX,35,1,35,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB10505000EX,34,1,34,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB10205000EX,23,1,23,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB10405000EX,47,1,47,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB23005001MN,1190,1,1190,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB23010001MN,2571,1,2571,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB23020000EX,1565,1,1565,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FM05304000MN,0,1,0,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FM06304000MN,0,1,0,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FM06404000MN,0,1,0,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FM05904000MN,0,1,0,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FC25005000MN,0,1,0,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FC25010000MN,163,1,163,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FC25015000MN,385,1,385,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FC25020000MN,724,1,724,,,USD,Myanmar
,4501729973L18,12/03/2018,08/21/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,RDPAugw3,06/04/2019,08/21/2019,FB100C5001,385,1,385,,,USD,Domestic
,RDPAugw3,04/15/2019,08/21/2019,FB05010A,566,1,566,,,USD,Domestic
,RDPAug-w3,05/04/2019,08/21/2019,FB227010,500,1,500,,,USD,Domestic
,4501817662,07/12/2019,09/02/2019,FB23010000UK,225,0,,,,USD,UK
,4501817662,07/12/2019,09/02/2019,FC25010000UK,200,0,,,,USD,UK
,4501817662,07/12/2019,09/02/2019,FC25020000UC,100,0,,,,USD,UK
,4501816674,07/12/2019,09/02/2019,FB23010000UK,250,0,,,,USD,UK
,4501816674,07/12/2019,09/02/2019,FB251100C0UK,75,0,,,,USD,UK
,4501816674,07/12/2019,09/02/2019,FC25010000UK,250,0,,,,USD,UK
,25090852,07/17/2019,08/31/2019,FB05005000EX,100,0,,,172.8,USD,West Indies
,25090101,06/07/2019,09/02/2019,FB51111701EX,144,0,,,185,USD,Auromere Inc
,25090101,06/07/2019,09/02/2019,FB51211700EX,216,0,,,180,USD,Auromere Inc
,25090101,06/07/2019,09/02/2019,FB51411700EX,432,0,,,179,USD,Auromere Inc
,25090602,07/04/2019,09/02/2019,FB28002400EX,624,0,,,48.64,USD,NWI
,25090602,07/04/2019,09/02/2019,FB43213000EX,360,0,,,10.71,USD,NWI
,25090602,07/04/2019,09/02/2019,FB43208500EX,672,0,,,18.9,USD,NWI
,25090603,07/04/2019,09/02/2019,FB28018100EX,700,0,,,15.4,USD,NWI
,25090603,07/04/2019,09/02/2019,FB280078C0EX,336,0,,,23.97,USD,NWI
,25090603,07/04/2019,09/02/2019,FB28007800EX,336,0,,,21.11,USD,NWI
,25090603,07/04/2019,09/02/2019,FB39108500EX,500,0,,,21.17,USD,NWI
,25090702,07/10/2019,09/02/2019,FB33311700EX,695,0,,,59.76,USD,Apeiron
,25090604,07/04/2019,09/03/2019,FB28004300EX,864,0,,,12.57,USD,NWI
,25090604,07/04/2019,09/03/2019,FB55001700EX,320,0,,,45.49,USD,NWI
,25090604,07/04/2019,09/03/2019,FB55102400EX,360,0,,,77.18,USD,NWI
,25090800,07/12/2019,09/03/2019,FB28013000EX,540,0,,,14.51,USD,NWI
,25090800,07/12/2019,09/03/2019,FB43200800EX,200,0,,,37,USD,NWI
,25090800,07/12/2019,09/03/2019,FB43202401EX,160,0,,,14.36,USD,NWI
,25090800,07/12/2019,09/03/2019,FB28001700EX,704,0,,,41.08,USD,NWI
,4501823841,07/25/2019,09/07/2019,FM01102500GC,1350,0,,,,USD,Naturalle
,4501729973L19,12/03/2018,09/07/2019,FB24312000EX,3560,0,,,,USD,Olman LLC
,RDPSep-w1,05/04/2019,09/07/2019,FB227010,500,0,,,,USD,Domestic
,25090703,07/10/2019,09/09/2019,FB29907800EX,288,0,,,27.91,USD,NWI
,25090703,07/10/2019,09/09/2019,FB29913000EX,200,0,,,17.67,USD,NWI
,25090703,07/10/2019,09/09/2019,FB29901700EX,280,0,,,61,USD,NWI
,25090703,07/10/2019,09/09/2019,FB29918100EX,200,0,,,17.7,USD,NWI
,25090703,07/10/2019,09/09/2019,FB29902400EX,306,0,,,65.76,USD,NWI
,25090801,07/12/2019,09/09/2019,FB28001701EX,1152,0,,,38.22,USD,NWI
,25090900,07/17/2019,09/10/2019,FB35312500EX,417,0,,,29.38,USD,Karsten Intl 
,25090958,08/12/2019,09/11/2019,FB39108500EX,792,0,,,21.17,USD,NWI
,25090958,08/12/2019,09/11/2019,FB28001701EX,800,0,,,38.22,USD,NWI
,25091054,08/12/2019,09/11/2019,FR19808500EX,7000,0,,,7.68,USD,NWI
,17023470,04/30/2019,09/12/2019,FB28004200EXSF,1145,0,,,11.27,USD,NWI
,17023470,04/30/2019,09/12/2019,FB28007800EXSF,246,0,,,18.87,USD,NWI
,17023470,04/30/2019,09/12/2019,FB28001700EXSF,887,0,,,35.41,USD,NWI
,17023470,04/30/2019,09/12/2019,FB28002400EXSF,884,0,,,44.91,USD,NWI
,17023470L1,04/30/2019,09/12/2019,FB28001700EXSF,818,0,,,35.41,USD,NWI
,25091153,08/01/2019,09/14/2019,FB34010000FJ,275,0,,,44.4,USD,"Tahi Pacific, Fiji"
,25091153,08/01/2019,09/14/2019,FB246100F0FJ,115,0,,,44.4,USD,"Tahi Pacific, Fiji"
,25091153,08/01/2019,09/14/2019,FB34110000FJ,255,0,,,44.4,USD,"Tahi Pacific, Fiji"
,25091153,08/01/2019,09/14/2019,FB34310000FJ,160,0,,,44.4,USD,"Tahi Pacific, Fiji"
,25091153,08/01/2019,09/14/2019,FB34210000FJ,115,0,,,44.4,USD,"Tahi Pacific, Fiji"
,4501821864,07/29/2019,09/14/2019,FB05002500AF,1600,0,,,,USD,Nigeria
,4501825477,08/01/2019,09/14/2019,FB22820000CA,400,0,,,,USD,Namaste
,4501825477,08/01/2019,09/14/2019,FC22120000UC,166,0,,,,USD,Namaste
,4501825477,08/01/2019,09/14/2019,FC22310000UC,222,0,,,,USD,Namaste
,4501729973L20,12/03/2018,09/14/2019,FB24312000EX,3560,0,,,,USD,Olman LLC
,25090752,07/29/2019,09/15/2019,FC22415001QT,441,0,,,,USD,Qatar
,25090752,07/29/2019,09/15/2019,FC22315001QT,575,0,,,,USD,Qatar
,25090752,07/29/2019,09/15/2019,FC22515001QT,457,0,,,,USD,Qatar
,25090752,07/29/2019,09/15/2019,FC22115001QT,350,0,,,,USD,Qatar
,25090752,07/29/2019,09/15/2019,FC22215001QT,348,0,,,,USD,Qatar
,25090752,07/29/2019,09/15/2019,FC25020000QT,1200,0,,,,USD,Qatar
,25090202,06/22/2019,09/16/2019,FB274050T02EX,1154,0,,,43.05,USD,Thornton
,25090901,07/17/2019,09/16/2019,FB160150GCZ,420,0,,,24.72,USD,Tomas Rebicek
,25090901,07/17/2019,09/16/2019,FB262100W0EX,362,0,,,13.74,USD,Tomas Rebicek
,25090901,07/17/2019,09/16/2019,FB263100H0EX,223,0,,,13.74,USD,Tomas Rebicek
,25091150,07/26/2019,09/16/2019,FR19708500EX,7000,0,,,7.68,USD,NWI
,Sep19-plan,06/15/2019,09/20/2019,FB050025A0EX,0,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB050050A0EX,0,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB050100A0EX,0,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB04012000EX,0,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB10105000EX,30,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB10505000EX,0,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB10205000EX,0,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB10405000EX,25,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB23005001MN,453,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB23010001MN,1000,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FB23020000EX,811,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FM05304000MN,155,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FM06304000MN,155,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FM06404000MN,155,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FM05904000MN,155,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FC25005000MN,60,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FC25010000MN,350,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FC25015000MN,350,0,,,,USD,Myanmar
,Sep19-plan,06/15/2019,09/20/2019,FC25020000MN,1500,0,,,,USD,Myanmar
,4501729973L21,12/03/2018,10/07/2019,FB24312000EX,3560,0,,,,USD,Olman LLC
,25091002,07/23/2019,09/23/2019,FB43208500EX,504,0,,,18.9,USD,NWI
,25091002,07/23/2019,09/23/2019,FB43213000EX,360,0,,,10.71,USD,NWI
,25091002,07/23/2019,09/23/2019,FB43202400EX,192,0,,,14.36,USD,NWI
,25091002,07/23/2019,09/23/2019,FB280078C0EX,336,0,,,23.97,USD,NWI
,25091002,07/23/2019,09/23/2019,FB28007800EX,336,0,,,21.11,USD,NWI
,25091002,07/23/2019,09/23/2019,FB280043C0EX,560,0,,,15.53,USD,NWI
,25091003,07/23/2019,09/23/2019,FB28002400EX,600,0,,,48.64,USD,NWI
,25091003,07/23/2019,09/23/2019,FB28004300EX,900,0,,,12.57,USD,NWI
,25090953,07/25/2019,10/01/2019,FB29904300EX,486,0,,,17.51,USD,NWI
,25090953,07/25/2019,10/01/2019,FB29913000EX,200,0,,,17.67,USD,NWI
,25090953,07/25/2019,10/01/2019,FB29901700EX,280,0,,,61,USD,NWI
,25090953,07/25/2019,10/01/2019,FB29902400EX,198,0,,,65.76,USD,NWI
,25090953,07/25/2019,10/01/2019,FB39000800EX,400,0,,,28.4,USD,NWI
,25091201,07/31/2019,10/01/2019,FB23010000FR,350,0,,,67.68,USD,Kerala Nature
,25091201,07/31/2019,10/01/2019,FB23001700FR,105,0,,,52.8,USD,Kerala Nature
,25090954,08/02/2019,10/02/2019,FB28001701EX,1152,0,,,38.22,USD,NWI
,25090955,08/02/2019,10/02/2019,FB28002400EX,720,0,,,48.64,USD,NWI
,25090955,08/02/2019,10/02/2019,FB28004300EX,576,0,,,12.57,USD,NWI
,25091156,08/08/2019,10/02/2019,FB83007500EX,650,0,,,24.4,USD,Uragme Srl
,25090351,06/19/2019,10/07/2019,FB58609000EX,980,0,,,14.54,USD,LASCO
,25090351,06/19/2019,10/07/2019,FB58616000EX,490,0,,,22.32,USD,LASCO
,25090351,06/19/2019,10/07/2019,FB58816000EX,390,0,,,24.77,USD,LASCO
,25090351,06/19/2019,10/07/2019,FB58809000EX,529,0,,,16.13,USD,LASCO
,25090351,06/19/2019,10/07/2019,FB59017000EX,640,0,,,28.42,USD,LASCO
,25090351,06/19/2019,10/07/2019,FB59413000EX,505,0,,,15.1,USD,LASCO
,25091101,08/09/2019,10/07/2019,FB55001700EX,384,0,,,45.49,USD,NWI
,25091101,08/09/2019,10/07/2019,FB55102400EX,324,0,,,77.18,USD,NWI
,25091101,08/09/2019,10/07/2019,FB28004300EX,792,0,,,12.57,USD,NWI
,25091155,08/06/2019,10/07/2019,FB29904300EX,1080,0,,,17.51,USD,NWI
,25091155,08/06/2019,10/07/2019,FB29913000EX,250,0,,,17.67,USD,NWI
,25091155,08/06/2019,10/07/2019,FB29901700EX,364,0,,,61,USD,NWI
,25091155,08/06/2019,10/07/2019,FB39102800EX,288,0,,,19.66,USD,NWI
,4501729973L22,12/03/2018,10/07/2019,FB24312000EX,4962,0,,,,USD,Olman LLC
,25091055,08/12/2019,10/08/2019,FR19808500EX,1300,0,,,7.68,USD,NWI
,25091055,08/12/2019,10/08/2019,FB28007800EX,336,0,,,21.11,USD,NWI
,25091055,08/12/2019,10/08/2019,FB28001700EX,672,0,,,41.08,USD,NWI
,25091103,08/09/2019,10/08/2019,FB42112500EX,348,0,,,26.1,USD,NWI
,25090500,06/26/2019,10/09/2019,FB28004200EXSF,1145,0,,,11.27,USD,NWI
,25090500,06/26/2019,10/09/2019,FB28007800EXSF,246,0,,,18.87,USD,NWI
,25090500,06/26/2019,10/09/2019,FB28001700EXSF,1705,0,,,35.41,USD,NWI
,25090500,06/26/2019,10/09/2019,FB28002400EXSF,884,0,,,44.91,USD,NWI
,4501729973L23,12/03/2018,10/14/2019,FB24312000EX,1780,0,,,,USD,Olman LLC
,25091102,08/09/2019,10/21/2019,FB28004200EXSF,1470,0,,,11.27,USD,NWI
,25091102,08/09/2019,10/21/2019,FB28007800EXSF,480,0,,,18.87,USD,NWI
,25091102,08/09/2019,10/21/2019,FB28002400EXSF,150,0,,,44.91,USD,NWI
,25091350,08/19/2019,10/14/2019,FB27305000EX,576,0,,,43.05,USD,Thornton
,25091351,08/19/2019,11/01/2019,FB33147300EX,616,0,,,105,USD,Auromere Inc
,25091352,08/19/2019,12/02/2019,FB51111701EX,72,0,,,185,USD,Auromere Inc
,25091352,08/19/2019,12/02/2019,FB51211700EX,180,0,,,180,USD,Auromere Inc
,25091352,08/19/2019,12/02/2019,FB51411700EX,432,0,,,179,USD,Auromere Inc
,25091352,08/19/2019,12/02/2019,FB51511700EX,108,0,,,190,USD,Auromere Inc
,25091353,08/19/2019,02/01/2020,FB51111701EX,144,0,,,185,USD,Auromere Inc
,25091353,08/19/2019,02/01/2020,FB51211700EX,216,0,,,180,USD,Auromere Inc
,25091353,08/19/2019,02/01/2020,FB51411700EX,432,0,,,179,USD,Auromere Inc
,25091354,08/19/2019,03/02/2020,FB33147300EX,280,0,,,105,USD,Auromere Inc
,25091302,08/20/2019,10/14/2019,FC22115001QT,100,0,,,,USD,"ООО “Parfum Design”, RUSSIA"
,25091302,08/20/2019,10/14/2019,FC22215001QT,100,0,,,,USD,"ООО “Parfum Design”, RUSSIA"
,25091302,08/20/2019,10/14/2019,FC22315001QT,100,0,,,,USD,"ООО “Parfum Design”, RUSSIA"
,25091302,08/20/2019,10/14/2019,FC22515001QT,100,0,,,,USD,"ООО “Parfum Design”, RUSSIA"
,25091302,08/20/2019,10/14/2019,FC22415001QT,100,0,,,,USD,"ООО “Parfum Design”, RUSSIA"
,RDPAug-w3,07/07/2019,09/14/2019,FB051100,2250,0,,,,USD,Domestic
,RDPAug-w4,07/07/2019,09/21/2019,FB051100,2250,0,,,,USD,Domestic
,RDPSepw1,06/04/2019,09/07/2019,FB100C5001,1000,0,,,,USD,Domestic
,RDPSepw3,06/04/2019,09/21/2019,FB100C5001,1000,0,,,,USD,Domestic
,RDPOctw1,06/04/2019,10/07/2019,FB100C5001,1000,0,,,,USD,Domestic
,RDPOctw3,06/04/2019,10/21/2019,FB100C5001,1000,0,,,,USD,Domestic
,RDPSepw1,06/04/2019,09/07/2019,FB150C10,2000,0,,,,USD,Domestic
,RDPSepw3,06/04/2019,09/21/2019,FB150C10,2000,0,,,,USD,Domestic
,RDPSepw3,06/04/2019,09/21/2019,FB138C5001,1000,0,,,,USD,Domestic
,RDPSepw4,06/04/2019,09/30/2019,FB138C5001,750,0,,,,USD,Domestic
,RDPOctw1,06/04/2019,10/07/2019,FB150C10,2000,0,,,,USD,Domestic
,RDPOctw3,06/04/2019,10/21/2019,FB150C10,2000,0,,,,USD,Domestic
,25091257,08/22/2019,01/13/2020,FB274050T02EX,1154,0,,,43.05,USD,Thornton
,25091254,08/22/2019,10/14/2019,FB160150GCZ,420,0,,,24.72,USD,Tomas Rebicek
,25091254,08/22/2019,10/14/2019,FB262100W0EX,583,0,,,13.74,USD,Tomas Rebicek
,25091255,08/22/2019,10/07/2019,FB57812500EX,500,0,,,24.95,USD,Karsten Intl 
,25091256,08/22/2019,10/07/2019,FB30518101EX,1100,0,,,9.36,USD,United Exchange Corporation
,25091256,08/22/2019,10/07/2019,FB37811300EX,800,0,,,8.64,USD,United Exchange Corporation
,25091356,08/23/2019,10/21/2019,FB24510000EX,78,0,,,,USD,Olman LLC
,25091356,08/23/2019,10/21/2019,FB248100H0EX,209,0,,,,USD,Olman LLC
,25091356,08/23/2019,10/21/2019,FB246100W0EX,209,0,,,,USD,Olman LLC
,25091356,08/23/2019,10/21/2019,FB24910000CA,209,0,,,,USD,Olman LLC
,25091356,08/23/2019,10/21/2019,FC25010000RU,700,0,,,,USD,Olman LLC
,25091358,08/26/2019,10/15/2019,FB43208500EX,588,0,,,18.9,USD,NWI
,25091358,08/26/2019,10/15/2019,FB28002400EX,720,0,,,48.64,USD,NWI
,25091359,08/26/2019,10/15/2019,FB29907800EX,288,0,,,27.91,USD,NWI
,25091359,08/26/2019,10/15/2019,FB29913000EX,200,0,,,17.67,USD,NWI
,25091359,08/26/2019,10/15/2019,FB29901700EX,280,0,,,61,USD,NWI
,25091359,08/26/2019,10/15/2019,FB29902400EX,192,0,,,65.76,USD,NWI
,25091359,08/26/2019,10/15/2019,FB39000800EX,400,0,,,28.4,USD,NWI
,25091360,08/26/2019,10/21/2019,FB28018100EX,1200,0,,,15.4,USD,NWI
,25091360,08/26/2019,10/21/2019,FB30806800EX,180,0,,,64.8,USD,NWI
,25091360,08/26/2019,10/21/2019,FB55001700EX,320,0,,,45.49,USD,NWI
,25091357,08/27/2019,10/14/2019,FB24312000EX,720,0,,,,USD,YVA International
,25091357,08/27/2019,10/14/2019,FB247100B0EX,23,0,,,,USD,YVA International
,25091357,08/27/2019,10/14/2019,FC25010000MN,100,0,,,,USD,YVA International
,RDPSep-w3,06/04/2019,09/21/2019,FB227010,400,0,,,,USD,Domestic
